X    Y
0.0000000000e+00   3.6000000000e-01
1.0000000000e-04   3.6000000000e-01
1.1000000000e-03   3.6000000000e-01
8.9163165608e-03   3.6000000000e-01
1.6732633122e-02   3.6000000000e-01
2.4548949682e-02   3.6000000000e-01
3.2365266243e-02   3.6000000000e-01
4.0181582804e-02   3.6000000000e-01
4.7997899365e-02   3.6000000000e-01
5.5814215926e-02   3.6000000000e-01
6.3630532487e-02   3.6000000000e-01
7.1446849047e-02   3.6000000000e-01
7.9263165608e-02   3.6000000000e-01
8.7079482169e-02   3.6000000000e-01
9.4895798730e-02   3.6000000000e-01
1.0271211529e-01   3.6000000000e-01
1.1052843185e-01   3.6000000000e-01
1.1834474841e-01   3.6000000000e-01
1.2616106497e-01   3.6000000000e-01
1.3397738153e-01   3.6000000000e-01
1.4179369809e-01   3.6000000000e-01
1.4961001466e-01   3.6000000000e-01
1.5742633122e-01   3.6000000000e-01
1.6524264778e-01   3.6000000000e-01
1.7305896434e-01   3.6000000000e-01
1.8087528090e-01   3.6000000000e-01
1.8869159746e-01   3.6000000000e-01
1.9650791402e-01   3.6000000000e-01
2.0432423058e-01   3.6000000000e-01
2.1214054714e-01   3.6000000000e-01
2.1995686370e-01   3.6000000000e-01
2.2777318026e-01   3.6000000000e-01
2.3558949682e-01   3.6000000000e-01
2.4340581339e-01   3.6000000000e-01
2.5122212995e-01   3.6000000000e-01
2.5903844651e-01   3.6000000000e-01
2.6685476307e-01   3.6000000000e-01
2.7467107963e-01   3.6000000000e-01
2.8248739619e-01   3.6000000000e-01
2.9030371275e-01   3.6000000000e-01
2.9812002931e-01   3.6000000000e-01
3.0593634587e-01   3.6000000000e-01
3.1375266243e-01   3.6000000000e-01
3.2156897899e-01   3.6000000000e-01
3.2938529555e-01   3.6000000000e-01
3.3720161212e-01   3.6000000000e-01
3.4501792868e-01   3.6000000000e-01
3.5283424524e-01   3.6000000000e-01
3.6065056180e-01   3.6000000000e-01
3.6846687836e-01   3.6000000000e-01
3.7628319492e-01   3.6000000000e-01
3.8409951148e-01   3.6000000000e-01
3.9191582804e-01   3.6000000000e-01
3.9973214460e-01   3.6000000000e-01
4.0754846116e-01   3.6000000000e-01
4.1536477772e-01   3.6000000000e-01
4.2318109428e-01   3.6000000000e-01
4.3099741085e-01   3.6000000000e-01
4.3881372741e-01   3.6000000000e-01
4.4663004397e-01   3.6000000000e-01
4.5444636053e-01   3.6000000000e-01
4.6226267709e-01   3.6000000000e-01
4.7007899365e-01   3.6000000000e-01
4.7789531021e-01   3.6000000000e-01
4.8571162677e-01   3.6000000000e-01
4.9352794333e-01   3.6000000000e-01
5.0134425989e-01   3.6000000000e-01
5.0916057645e-01   3.6000000000e-01
5.1697689301e-01   3.6000000000e-01
5.2479320957e-01   3.6000000000e-01
5.3260952614e-01   3.6000000000e-01
5.4042584270e-01   3.6000000000e-01
5.4824215926e-01   3.6000000000e-01
5.5605847582e-01   3.6000000000e-01
5.6387479238e-01   3.6000000000e-01
